date,year,month,day,cfs,Lps
5/15/05,2005,5,15,0.13,3.681184
5/16/05,2005,5,16,0.12,3.398016
5/17/05,2005,5,17,0.1,2.83168
5/18/05,2005,5,18,0.09,2.548512
5/19/05,2005,5,19,0.09,2.548512
5/20/05,2005,5,20,1.18,33.413824
5/21/05,2005,5,21,0.17,4.813856
5/22/05,2005,5,22,0.13,3.681184
5/23/05,2005,5,23,0.13,3.681184
5/24/05,2005,5,24,0.37,10.477216
5/25/05,2005,5,25,0.14,3.964352
5/26/05,2005,5,26,0.11,3.114848
5/27/05,2005,5,27,0.09,2.548512
5/28/05,2005,5,28,0.07,1.982176
5/29/05,2005,5,29,0.07,1.982176
5/30/05,2005,5,30,0.07,1.982176
5/31/05,2005,5,31,0.06,1.699008
6/1/05,2005,6,1,0.04,1.132672
6/2/05,2005,6,2,0.04,1.132672
6/3/05,2005,6,3,0.53,15.007904
6/4/05,2005,6,4,0.1,2.83168
6/5/05,2005,6,5,0.07,1.982176
6/6/05,2005,6,6,0.37,10.477216
6/7/05,2005,6,7,0.13,3.681184
6/8/05,2005,6,8,0.05,1.41584
6/9/05,2005,6,9,0.05,1.41584
6/10/05,2005,6,10,0.05,1.41584
6/11/05,2005,6,11,0.03,0.849504
6/12/05,2005,6,12,0.03,0.849504
6/13/05,2005,6,13,0.02,0.566336
6/14/05,2005,6,14,0.02,0.566336
6/15/05,2005,6,15,0.02,0.566336
6/16/05,2005,6,16,0.01,0.283168
6/17/05,2005,6,17,0.01,0.283168
6/18/05,2005,6,18,0.01,0.283168
6/19/05,2005,6,19,0.01,0.283168
6/20/05,2005,6,20,0.01,0.283168
6/21/05,2005,6,21,0.01,0.283168
6/22/05,2005,6,22,0.01,0.283168
6/23/05,2005,6,23,0.01,0.283168
6/24/05,2005,6,24,0.01,0.283168
6/25/05,2005,6,25,0,0
6/26/05,2005,6,26,0,0
6/27/05,2005,6,27,0.03,0.849504
6/28/05,2005,6,28,0.97,27.467296
6/29/05,2005,6,29,0.52,14.724736
6/30/05,2005,6,30,0.06,1.699008
7/1/05,2005,7,1,0.02,0.566336
7/2/05,2005,7,2,0.01,0.283168
7/3/05,2005,7,3,0.01,0.283168
7/4/05,2005,7,4,0.01,0.283168
7/5/05,2005,7,5,0.78,22.087104
7/6/05,2005,7,6,0.26,7.362368
7/7/05,2005,7,7,0.19,5.380192
7/8/05,2005,7,8,9.19,260.231392
7/9/05,2005,7,9,0.19,5.380192
7/10/05,2005,7,10,0.07,1.982176
7/11/05,2005,7,11,0.05,1.41584
7/12/05,2005,7,12,0.04,1.132672
7/13/05,2005,7,13,0.04,1.132672
7/14/05,2005,7,14,0.25,7.0792
7/15/05,2005,7,15,0.09,2.548512
7/16/05,2005,7,16,0.74,20.954432
7/17/05,2005,7,17,0.22,6.229696
7/18/05,2005,7,18,0.08,2.265344
7/19/05,2005,7,19,0.07,1.982176
7/20/05,2005,7,20,0.06,1.699008
7/21/05,2005,7,21,0.05,1.41584
7/22/05,2005,7,22,0.05,1.41584
7/23/05,2005,7,23,0.04,1.132672
7/24/05,2005,7,24,0.04,1.132672
7/25/05,2005,7,25,0.43,12.176224
7/26/05,2005,7,26,0.06,1.699008
7/27/05,2005,7,27,0.35,9.91088
7/28/05,2005,7,28,0.07,1.982176
7/29/05,2005,7,29,0.04,1.132672
7/30/05,2005,7,30,0.04,1.132672
7/31/05,2005,7,31,0.04,1.132672
8/1/05,2005,8,1,0.03,0.849504
8/2/05,2005,8,2,0.02,0.566336
8/3/05,2005,8,3,0.02,0.566336
8/4/05,2005,8,4,0.02,0.566336
8/5/05,2005,8,5,0.02,0.566336
8/6/05,2005,8,6,0.04,1.132672
8/7/05,2005,8,7,0.02,0.566336
8/8/05,2005,8,8,0.55,15.57424
8/9/05,2005,8,9,0.06,1.699008
8/10/05,2005,8,10,0.03,0.849504
8/11/05,2005,8,11,0.03,0.849504
8/12/05,2005,8,12,0.02,0.566336
8/13/05,2005,8,13,0.01,0.283168
8/14/05,2005,8,14,0.01,0.283168
8/15/05,2005,8,15,0.01,0.283168
8/16/05,2005,8,16,0.17,4.813856
8/17/05,2005,8,17,0.03,0.849504
8/18/05,2005,8,18,0.03,0.849504
8/19/05,2005,8,19,0.11,3.114848
8/20/05,2005,8,20,0.03,0.849504
8/21/05,2005,8,21,0.02,0.566336
8/22/05,2005,8,22,0.02,0.566336
8/23/05,2005,8,23,0.01,0.283168
8/24/05,2005,8,24,0.01,0.283168
8/25/05,2005,8,25,0.01,0.283168
8/26/05,2005,8,26,0.01,0.283168
8/27/05,2005,8,27,0.02,0.566336
8/28/05,2005,8,28,0.17,4.813856
8/29/05,2005,8,29,0.01,0.283168
8/30/05,2005,8,30,0.01,0.283168
8/31/05,2005,8,31,0.01,0.283168
9/1/05,2005,9,1,0.01,0.283168
9/2/05,2005,9,2,0,0
9/3/05,2005,9,3,0,0
9/4/05,2005,9,4,0,0
9/5/05,2005,9,5,0,0
9/6/05,2005,9,6,0,0
9/7/05,2005,9,7,0,0
9/8/05,2005,9,8,0,0
9/9/05,2005,9,9,0,0
9/10/05,2005,9,10,0,0
9/11/05,2005,9,11,0,0
9/12/05,2005,9,12,0,0
9/13/05,2005,9,13,0,0
9/14/05,2005,9,14,0,0
9/15/05,2005,9,15,0,0
9/16/05,2005,9,16,0,0
9/17/05,2005,9,17,0,0
9/18/05,2005,9,18,0,0
9/19/05,2005,9,19,0,0
9/20/05,2005,9,20,0,0
9/21/05,2005,9,21,0,0
9/22/05,2005,9,22,0,0
9/23/05,2005,9,23,0,0
9/24/05,2005,9,24,0,0
9/25/05,2005,9,25,0,0
9/26/05,2005,9,26,0,0
9/27/05,2005,9,27,0,0
9/28/05,2005,9,28,0,0
9/29/05,2005,9,29,0,0
9/30/05,2005,9,30,0,0
10/1/05,2005,10,1,0,0
10/2/05,2005,10,2,0,0
10/3/05,2005,10,3,0,0
10/4/05,2005,10,4,0,0
10/5/05,2005,10,5,0,0
10/6/05,2005,10,6,0,0
10/7/05,2005,10,7,4.16,117.797888
10/8/05,2005,10,8,18.9,535.18752
10/9/05,2005,10,9,0.55,15.57424
10/10/05,2005,10,10,0.09,2.548512
10/11/05,2005,10,11,0.07,1.982176
10/12/05,2005,10,12,0.07,1.982176
10/13/05,2005,10,13,0.17,4.813856
10/14/05,2005,10,14,0.08,2.265344
10/15/05,2005,10,15,0.06,1.699008
10/16/05,2005,10,16,0.05,1.41584
10/17/05,2005,10,17,0.04,1.132672
10/18/05,2005,10,18,0.04,1.132672
10/19/05,2005,10,19,0.03,0.849504
10/20/05,2005,10,20,0.03,0.849504
10/21/05,2005,10,21,0.23,6.512864
10/22/05,2005,10,22,1.03,29.166304
10/23/05,2005,10,23,0.18,5.097024
10/24/05,2005,10,24,0.23,6.512864
10/25/05,2005,10,25,2.36,66.827648
10/26/05,2005,10,26,0.45,12.74256
10/27/05,2005,10,27,0.15,4.24752
10/28/05,2005,10,28,0.11,3.114848
10/29/05,2005,10,29,0.09,2.548512
10/30/05,2005,10,30,0.07,1.982176
10/31/05,2005,10,31,0.07,1.982176
11/1/05,2005,11,1,0.06,1.699008
11/2/05,2005,11,2,0.05,1.41584
11/3/05,2005,11,3,0.05,1.41584
11/4/05,2005,11,4,0.04,1.132672
11/5/05,2005,11,5,0.04,1.132672
11/6/05,2005,11,6,0.04,1.132672
11/7/05,2005,11,7,0.04,1.132672
11/8/05,2005,11,8,0.04,1.132672
11/9/05,2005,11,9,0.04,1.132672
11/10/05,2005,11,10,0.04,1.132672
11/11/05,2005,11,11,0.04,1.132672
11/12/05,2005,11,12,0.04,1.132672
11/13/05,2005,11,13,0.04,1.132672
11/14/05,2005,11,14,0.03,0.849504
11/15/05,2005,11,15,0.03,0.849504
11/16/05,2005,11,16,0.53,15.007904
11/17/05,2005,11,17,0.17,4.813856
11/18/05,2005,11,18,0.07,1.982176
11/19/05,2005,11,19,0.07,1.982176
11/20/05,2005,11,20,0.06,1.699008
11/21/05,2005,11,21,0.73,20.671264
11/22/05,2005,11,22,1.2,33.98016
11/23/05,2005,11,23,0.16,4.530688
11/24/05,2005,11,24,0.14,3.964352
11/25/05,2005,11,25,0.1,2.83168
11/26/05,2005,11,26,0.09,2.548512
11/27/05,2005,11,27,0.09,2.548512
11/28/05,2005,11,28,0.09,2.548512
11/29/05,2005,11,29,0.5,14.1584
11/30/05,2005,11,30,0.53,15.007904
12/1/05,2005,12,1,0.16,4.530688
12/2/05,2005,12,2,0.13,3.681184
12/3/05,2005,12,3,0.11,3.114848
12/4/05,2005,12,4,0.29,8.211872
12/5/05,2005,12,5,0.14,3.964352
12/6/05,2005,12,6,0.14,3.964352
12/7/05,2005,12,7,0.12,3.398016
12/8/05,2005,12,8,0.1,2.83168
12/9/05,2005,12,9,0.25,7.0792
12/10/05,2005,12,10,0.16,4.530688
12/11/05,2005,12,11,0.15,4.24752
12/12/05,2005,12,12,0.18,5.097024
12/13/05,2005,12,13,0.16,4.530688
12/14/05,2005,12,14,0.13,3.681184
12/15/05,2005,12,15,0.66,18.689088
12/16/05,2005,12,16,2.65,75.03952
12/17/05,2005,12,17,0.41,11.609888
12/18/05,2005,12,18,0.26,7.362368
12/19/05,2005,12,19,0.22,6.229696
12/20/05,2005,12,20,0.16,4.530688
12/21/05,2005,12,21,0.13,3.681184
12/22/05,2005,12,22,0.13,3.681184
12/23/05,2005,12,23,0.13,3.681184
12/24/05,2005,12,24,0.12,3.398016
12/25/05,2005,12,25,1.2,33.98016
12/26/05,2005,12,26,0.5,14.1584
12/27/05,2005,12,27,0.2,5.66336
12/28/05,2005,12,28,0.16,4.530688
12/29/05,2005,12,29,0.33,9.344544
12/30/05,2005,12,30,0.19,5.380192
12/31/05,2005,12,31,0.15,4.24752
1/1/06,2006,1,1,0.13,3.681184
1/2/06,2006,1,2,1.42,40.209856
1/3/06,2006,1,3,1.47,41.625696
1/4/06,2006,1,4,0.31,8.778208
1/5/06,2006,1,5,0.22,6.229696
1/6/06,2006,1,6,0.17,4.813856
1/7/06,2006,1,7,0.14,3.964352
1/8/06,2006,1,8,0.13,3.681184
1/9/06,2006,1,9,0.12,3.398016
1/10/06,2006,1,10,0.1,2.83168
1/11/06,2006,1,11,0.52,14.724736
1/12/06,2006,1,12,0.23,6.512864
1/13/06,2006,1,13,0.14,3.964352
1/14/06,2006,1,14,1.05,29.73264
1/15/06,2006,1,15,0.17,4.813856
1/16/06,2006,1,16,0.13,3.681184
1/17/06,2006,1,17,0.12,3.398016
1/18/06,2006,1,18,3.23,91.463264
1/19/06,2006,1,19,0.39,11.043552
1/20/06,2006,1,20,0.23,6.512864
1/21/06,2006,1,21,0.19,5.380192
1/22/06,2006,1,22,0.19,5.380192
1/23/06,2006,1,23,1.57,44.457376
1/24/06,2006,1,24,0.37,10.477216
1/25/06,2006,1,25,0.31,8.778208
1/26/06,2006,1,26,0.18,5.097024
1/27/06,2006,1,27,0.15,4.24752
1/28/06,2006,1,28,0.15,4.24752
1/29/06,2006,1,29,0.22,6.229696
1/30/06,2006,1,30,0.17,4.813856
1/31/06,2006,1,31,0.44,12.459392
2/1/06,2006,2,1,0.18,5.097024
2/2/06,2006,2,2,0.15,4.24752
2/3/06,2006,2,3,1.73,48.988064
2/4/06,2006,2,4,3.5,99.1088
2/5/06,2006,2,5,1.22,34.546496
2/6/06,2006,2,6,0.34,9.627712
2/7/06,2006,2,7,0.24,6.796032
2/8/06,2006,2,8,0.21,5.946528
2/9/06,2006,2,9,0.2,5.66336
2/10/06,2006,2,10,0.19,5.380192
2/11/06,2006,2,11,0.22,6.229696
2/12/06,2006,2,12,0.26,7.362368
2/13/06,2006,2,13,0.26,7.362368
2/14/06,2006,2,14,0.22,6.229696
2/15/06,2006,2,15,0.49,13.875232
2/16/06,2006,2,16,1.13,31.997984
2/17/06,2006,2,17,1.18,33.413824
2/18/06,2006,2,18,0.42,11.893056
2/19/06,2006,2,19,0.27,7.645536
2/20/06,2006,2,20,0.24,6.796032
2/21/06,2006,2,21,0.22,6.229696
2/22/06,2006,2,22,0.19,5.380192
2/23/06,2006,2,23,0.19,5.380192
2/24/06,2006,2,24,0.17,4.813856
2/25/06,2006,2,25,0.17,4.813856
2/26/06,2006,2,26,0.16,4.530688
2/27/06,2006,2,27,0.13,3.681184
2/28/06,2006,2,28,0.12,3.398016
3/1/06,2006,3,1,0.12,3.398016
3/2/06,2006,3,2,0.25,7.0792
3/3/06,2006,3,3,0.18,5.097024
3/4/06,2006,3,4,0.14,3.964352
3/5/06,2006,3,5,0.11,3.114848
3/6/06,2006,3,6,0.15,4.24752
3/7/06,2006,3,7,0.12,3.398016
3/8/06,2006,3,8,0.1,2.83168
3/9/06,2006,3,9,0.13,3.681184
3/10/06,2006,3,10,0.12,3.398016
3/11/06,2006,3,11,0.12,3.398016
3/12/06,2006,3,12,0.17,4.813856
3/13/06,2006,3,13,0.14,3.964352
3/14/06,2006,3,14,0.12,3.398016
3/15/06,2006,3,15,0.1,2.83168
3/16/06,2006,3,16,0.1,2.83168
3/17/06,2006,3,17,0.1,2.83168
3/18/06,2006,3,18,0.1,2.83168
3/19/06,2006,3,19,0.09,2.548512
3/20/06,2006,3,20,0.09,2.548512
3/21/06,2006,3,21,0.09,2.548512
3/22/06,2006,3,22,0.09,2.548512
3/23/06,2006,3,23,0.09,2.548512
3/24/06,2006,3,24,0.09,2.548512
3/25/06,2006,3,25,0.09,2.548512
3/26/06,2006,3,26,0.09,2.548512
3/27/06,2006,3,27,0.08,2.265344
3/28/06,2006,3,28,0.08,2.265344
3/29/06,2006,3,29,0.08,2.265344
3/30/06,2006,3,30,0.07,1.982176
3/31/06,2006,3,31,0.07,1.982176
4/1/06,2006,4,1,0.07,1.982176
4/2/06,2006,4,2,0.07,1.982176
4/3/06,2006,4,3,0.4,11.32672
4/4/06,2006,4,4,0.18,5.097024
4/5/06,2006,4,5,0.1,2.83168
4/6/06,2006,4,6,0.08,2.265344
4/7/06,2006,4,7,0.22,6.229696
4/8/06,2006,4,8,1.38,39.077184
4/9/06,2006,4,9,0.2,5.66336
4/10/06,2006,4,10,0.13,3.681184
4/11/06,2006,4,11,0.11,3.114848
4/12/06,2006,4,12,0.09,2.548512
4/13/06,2006,4,13,0.08,2.265344
4/14/06,2006,4,14,0.07,1.982176
4/15/06,2006,4,15,0.07,1.982176
4/16/06,2006,4,16,0.05,1.41584
4/17/06,2006,4,17,0.05,1.41584
4/18/06,2006,4,18,0.05,1.41584
4/19/06,2006,4,19,0.05,1.41584
4/20/06,2006,4,20,0.09,2.548512
4/21/06,2006,4,21,0.17,4.813856
4/22/06,2006,4,22,5.97,169.051296
4/23/06,2006,4,23,1.27,35.962336
4/24/06,2006,4,24,0.27,7.645536
4/25/06,2006,4,25,0.24,6.796032
4/26/06,2006,4,26,0.2,5.66336
4/27/06,2006,4,27,0.13,3.681184
4/28/06,2006,4,28,0.1,2.83168
4/29/06,2006,4,29,0.09,2.548512
4/30/06,2006,4,30,0.08,2.265344
5/1/06,2006,5,1,0.08,2.265344
5/2/06,2006,5,2,0.07,1.982176
5/3/06,2006,5,3,0.07,1.982176
5/4/06,2006,5,4,0.06,1.699008
5/5/06,2006,5,5,0.05,1.41584
5/6/06,2006,5,6,0.05,1.41584
5/7/06,2006,5,7,0.06,1.699008
5/8/06,2006,5,8,0.12,3.398016
5/9/06,2006,5,9,0.11,3.114848
5/10/06,2006,5,10,0.08,2.265344
5/11/06,2006,5,11,1.31,37.095008
5/12/06,2006,5,12,0.49,13.875232
5/13/06,2006,5,13,0.11,3.114848
5/14/06,2006,5,14,0.09,2.548512
5/15/06,2006,5,15,0.55,15.57424
5/16/06,2006,5,16,0.1,2.83168
5/17/06,2006,5,17,0.07,1.982176
5/18/06,2006,5,18,0.11,3.114848
5/19/06,2006,5,19,0.08,2.265344
5/20/06,2006,5,20,0.06,1.699008
5/21/06,2006,5,21,0.05,1.41584
5/22/06,2006,5,22,0.05,1.41584
5/23/06,2006,5,23,0.05,1.41584
5/24/06,2006,5,24,0.05,1.41584
5/25/06,2006,5,25,0.04,1.132672
5/26/06,2006,5,26,0.04,1.132672
5/27/06,2006,5,27,0.04,1.132672
5/28/06,2006,5,28,0.04,1.132672
5/29/06,2006,5,29,0.04,1.132672
5/30/06,2006,5,30,0.04,1.132672
5/31/06,2006,5,31,0.03,0.849504
6/1/06,2006,6,1,0.6,16.99008
6/2/06,2006,6,2,0.37,10.477216
6/3/06,2006,6,3,0.3,8.49504
6/4/06,2006,6,4,0.04,1.132672
6/5/06,2006,6,5,0.04,1.132672
6/6/06,2006,6,6,0.03,0.849504
6/7/06,2006,6,7,0.03,0.849504
6/8/06,2006,6,8,0.03,0.849504
6/9/06,2006,6,9,0.04,1.132672
6/10/06,2006,6,10,0.04,1.132672
6/11/06,2006,6,11,0.03,0.849504
6/12/06,2006,6,12,0.06,1.699008
6/13/06,2006,6,13,0.03,0.849504
6/14/06,2006,6,14,0.53,15.007904
6/15/06,2006,6,15,0.03,0.849504
6/16/06,2006,6,16,0.02,0.566336
6/17/06,2006,6,17,0.02,0.566336
6/18/06,2006,6,18,0.01,0.283168
6/19/06,2006,6,19,0.04,1.132672
6/20/06,2006,6,20,0.11,3.114848
6/21/06,2006,6,21,0.02,0.566336
6/22/06,2006,6,22,0.02,0.566336
6/23/06,2006,6,23,0.08,2.265344
6/24/06,2006,6,24,2.13,60.314784
6/25/06,2006,6,25,2.59,73.340512
6/26/06,2006,6,26,5.89,166.785952
6/27/06,2006,6,27,1.36,38.510848
6/28/06,2006,6,28,1.05,29.73264
6/29/06,2006,6,29,0.15,4.24752
6/30/06,2006,6,30,0.12,3.398016
7/1/06,2006,7,1,0.11,3.114848
7/2/06,2006,7,2,0.1,2.83168
7/3/06,2006,7,3,0.15,4.24752
7/4/06,2006,7,4,0.35,9.91088
7/5/06,2006,7,5,0.55,15.57424
7/6/06,2006,7,6,0.43,12.176224
7/7/06,2006,7,7,0.15,4.24752
7/8/06,2006,7,8,0.08,2.265344
7/9/06,2006,7,9,0.07,1.982176
7/10/06,2006,7,10,0.07,1.982176
7/11/06,2006,7,11,0.06,1.699008
7/12/06,2006,7,12,0.14,3.964352
7/13/06,2006,7,13,0.15,4.24752
7/14/06,2006,7,14,0.09,2.548512
7/15/06,2006,7,15,0.07,1.982176
7/16/06,2006,7,16,0.06,1.699008
7/17/06,2006,7,17,0.06,1.699008
7/18/06,2006,7,18,0.06,1.699008
7/19/06,2006,7,19,0.05,1.41584
7/20/06,2006,7,20,0.05,1.41584
7/21/06,2006,7,21,0.09,2.548512
7/22/06,2006,7,22,0.12,3.398016
7/23/06,2006,7,23,0.09,2.548512
7/24/06,2006,7,24,0.09,2.548512
7/25/06,2006,7,25,0.06,1.699008
7/26/06,2006,7,26,0.06,1.699008
7/27/06,2006,7,27,0.08,2.265344
7/28/06,2006,7,28,0.08,2.265344
7/29/06,2006,7,29,0.07,1.982176
7/30/06,2006,7,30,0.06,1.699008
7/31/06,2006,7,31,0.06,1.699008
8/1/06,2006,8,1,0.06,1.699008
8/2/06,2006,8,2,0.06,1.699008
8/3/06,2006,8,3,0.06,1.699008
8/4/06,2006,8,4,0.05,1.41584
8/5/06,2006,8,5,0.06,1.699008
8/6/06,2006,8,6,0.06,1.699008
8/7/06,2006,8,7,0.06,1.699008
8/8/06,2006,8,8,0.06,1.699008
8/9/06,2006,8,9,0.05,1.41584
8/10/06,2006,8,10,0.05,1.41584
8/11/06,2006,8,11,0.06,1.699008
8/12/06,2006,8,12,0.07,1.982176
8/13/06,2006,8,13,0.07,1.982176
8/14/06,2006,8,14,0.07,1.982176
8/15/06,2006,8,15,0.07,1.982176
8/16/06,2006,8,16,0.08,2.265344
8/17/06,2006,8,17,0.07,1.982176
8/18/06,2006,8,18,0.07,1.982176
8/19/06,2006,8,19,0.07,1.982176
8/20/06,2006,8,20,0.07,1.982176
8/21/06,2006,8,21,0.07,1.982176
8/22/06,2006,8,22,0.07,1.982176
8/23/06,2006,8,23,0.07,1.982176
8/24/06,2006,8,24,0.07,1.982176
8/25/06,2006,8,25,0.07,1.982176
8/26/06,2006,8,26,0.07,1.982176
8/27/06,2006,8,27,0.18,5.097024
8/28/06,2006,8,28,0.08,2.265344
8/29/06,2006,8,29,0.07,1.982176
8/30/06,2006,8,30,0.07,1.982176
8/31/06,2006,8,31,0.07,1.982176
9/1/06,2006,9,1,0.59,16.706912
9/2/06,2006,9,2,0.98,27.750464
9/3/06,2006,9,3,0.11,3.114848
9/4/06,2006,9,4,0.1,2.83168
9/5/06,2006,9,5,1.16,32.847488
9/6/06,2006,9,6,0.15,4.24752
9/7/06,2006,9,7,0.11,3.114848
9/8/06,2006,9,8,0.1,2.83168
9/9/06,2006,9,9,0.1,2.83168
9/10/06,2006,9,10,0.09,2.548512
9/11/06,2006,9,11,0.13,3.681184
9/12/06,2006,9,12,0.1,2.83168
9/13/06,2006,9,13,0.09,2.548512
9/14/06,2006,9,14,0.79,22.370272
9/15/06,2006,9,15,0.19,5.380192
9/16/06,2006,9,16,0.11,3.114848
9/17/06,2006,9,17,0.09,2.548512
9/18/06,2006,9,18,0.1,2.83168
9/19/06,2006,9,19,0.11,3.114848
9/20/06,2006,9,20,0.1,2.83168
9/21/06,2006,9,21,0.09,2.548512
9/22/06,2006,9,22,0.09,2.548512
9/23/06,2006,9,23,0.09,2.548512
9/24/06,2006,9,24,0.12,3.398016
9/25/06,2006,9,25,0.09,2.548512
9/26/06,2006,9,26,0.09,2.548512
9/27/06,2006,9,27,0.08,2.265344
9/28/06,2006,9,28,0.73,20.671264
9/29/06,2006,9,29,0.25,7.0792
9/30/06,2006,9,30,0.11,3.114848
10/1/06,2006,10,1,0.11,3.114848
10/2/06,2006,10,2,0.09,2.548512
10/3/06,2006,10,3,0.09,2.548512
10/4/06,2006,10,4,0.08,2.265344
10/5/06,2006,10,5,0.09,2.548512
10/6/06,2006,10,6,0.98,27.750464
10/7/06,2006,10,7,0.16,4.530688
10/8/06,2006,10,8,0.11,3.114848
10/9/06,2006,10,9,0.1,2.83168
10/10/06,2006,10,10,0.1,2.83168
10/11/06,2006,10,11,0.09,2.548512
10/12/06,2006,10,12,0.09,2.548512
10/13/06,2006,10,13,0.09,2.548512
10/14/06,2006,10,14,0.09,2.548512
10/15/06,2006,10,15,0.09,2.548512
10/16/06,2006,10,16,0.08,2.265344
10/17/06,2006,10,17,1.52,43.041536
10/18/06,2006,10,18,0.25,7.0792
10/19/06,2006,10,19,0.18,5.097024
10/20/06,2006,10,20,0.62,17.556416
10/21/06,2006,10,21,0.14,3.964352
10/22/06,2006,10,22,0.13,3.681184
10/23/06,2006,10,23,0.13,3.681184
10/24/06,2006,10,24,0.12,3.398016
10/25/06,2006,10,25,0.12,3.398016
10/26/06,2006,10,26,0.11,3.114848
10/27/06,2006,10,27,0.58,16.423744
10/28/06,2006,10,28,3.07,86.932576
10/29/06,2006,10,29,0.3,8.49504
10/30/06,2006,10,30,0.21,5.946528
10/31/06,2006,10,31,0.19,5.380192
11/1/06,2006,11,1,0.21,5.946528
11/2/06,2006,11,2,0.66,18.689088
11/3/06,2006,11,3,0.25,7.0792
11/4/06,2006,11,4,0.21,5.946528
11/5/06,2006,11,5,0.23,6.512864
11/6/06,2006,11,6,0.24,6.796032
11/7/06,2006,11,7,0.22,6.229696
11/8/06,2006,11,8,5.31,150.362208
11/9/06,2006,11,9,0.6,16.99008
11/10/06,2006,11,10,0.35,9.91088
11/11/06,2006,11,11,0.28,7.928704
11/12/06,2006,11,12,1.82,51.536576
11/13/06,2006,11,13,1.11,31.431648
11/14/06,2006,11,14,0.51,14.441568
11/15/06,2006,11,15,0.4,11.32672
11/16/06,2006,11,16,8.82,249.754176
11/17/06,2006,11,17,1.47,41.625696
11/18/06,2006,11,18,0.73,20.671264
11/19/06,2006,11,19,0.5,14.1584
11/20/06,2006,11,20,0.43,12.176224
11/21/06,2006,11,21,0.4,11.32672
11/22/06,2006,11,22,0.8,22.65344
11/23/06,2006,11,23,1.4,39.64352
11/24/06,2006,11,24,0.8,22.65344
11/25/06,2006,11,25,0.35,9.91088
11/26/06,2006,11,26,0.27,7.645536
11/27/06,2006,11,27,0.24,6.796032
11/28/06,2006,11,28,0.21,5.946528
11/29/06,2006,11,29,0.23,6.512864
11/30/06,2006,11,30,0.21,5.946528
12/1/06,2006,12,1,0.2,5.66336
12/2/06,2006,12,2,0.19,5.380192
12/3/06,2006,12,3,0.2,5.66336
12/4/06,2006,12,4,0.21,5.946528
12/5/06,2006,12,5,0.21,5.946528
12/6/06,2006,12,6,0.2,5.66336
12/7/06,2006,12,7,0.19,5.380192
12/8/06,2006,12,8,0.19,5.380192
12/9/06,2006,12,9,0.19,5.380192
12/10/06,2006,12,10,0.19,5.380192
12/11/06,2006,12,11,0.18,5.097024
12/12/06,2006,12,12,0.17,4.813856
12/13/06,2006,12,13,0.19,5.380192
12/14/06,2006,12,14,0.2,5.66336
12/15/06,2006,12,15,0.19,5.380192
12/16/06,2006,12,16,0.18,5.097024
12/17/06,2006,12,17,0.18,5.097024
12/18/06,2006,12,18,0.18,5.097024
12/19/06,2006,12,19,0.15,4.24752
12/20/06,2006,12,20,0.15,4.24752
12/21/06,2006,12,21,0.15,4.24752
12/22/06,2006,12,22,0.7,19.82176
12/23/06,2006,12,23,1.6,45.30688
12/24/06,2006,12,24,0.54,15.291072
12/25/06,2006,12,25,0.7,19.82176
12/26/06,2006,12,26,0.4,11.32672
12/27/06,2006,12,27,0.22,6.229696
12/28/06,2006,12,28,0.2,5.66336
12/29/06,2006,12,29,0.19,5.380192
12/30/06,2006,12,30,0.18,5.097024
12/31/06,2006,12,31,0.18,5.097024
1/1/07,2007,1,1,4,113.2672
1/2/07,2007,1,2,0.8,22.65344
1/3/07,2007,1,3,0.4,11.32672
1/4/07,2007,1,4,0.24,6.796032
1/5/07,2007,1,5,0.38,10.760384
1/6/07,2007,1,6,0.43,12.176224
1/7/07,2007,1,7,1.06,30.015808
1/8/07,2007,1,8,2.68,75.889024
1/9/07,2007,1,9,0.55,15.57424
1/10/07,2007,1,10,0.35,9.91088
1/11/07,2007,1,11,0.3,8.49504
1/12/07,2007,1,12,0.26,7.362368
1/13/07,2007,1,13,0.24,6.796032
1/14/07,2007,1,14,0.23,6.512864
1/15/07,2007,1,15,0.2,5.66336
1/16/07,2007,1,16,0.18,5.097024
1/17/07,2007,1,17,0.17,4.813856
1/18/07,2007,1,18,0.16,4.530688
1/19/07,2007,1,19,0.16,4.530688
1/20/07,2007,1,20,0.15,4.24752
1/21/07,2007,1,21,0.15,4.24752
1/22/07,2007,1,22,0.17,4.813856
1/23/07,2007,1,23,0.18,5.097024
1/24/07,2007,1,24,0.16,4.530688
1/25/07,2007,1,25,0.15,4.24752
1/26/07,2007,1,26,0.14,3.964352
1/27/07,2007,1,27,0.14,3.964352
1/28/07,2007,1,28,0.14,3.964352
1/29/07,2007,1,29,0.14,3.964352
1/30/07,2007,1,30,0.14,3.964352
1/31/07,2007,1,31,0.14,3.964352
2/1/07,2007,2,1,0.14,3.964352
2/2/07,2007,2,2,0.17,4.813856
2/3/07,2007,2,3,0.18,5.097024
2/4/07,2007,2,4,0.14,3.964352
2/5/07,2007,2,5,0.12,3.398016
2/6/07,2007,2,6,0.1,2.83168
2/7/07,2007,2,7,0.1,2.83168
2/8/07,2007,2,8,0.1,2.83168
2/9/07,2007,2,9,0.1,2.83168
2/10/07,2007,2,10,0.1,2.83168
2/11/07,2007,2,11,0.1,2.83168
2/12/07,2007,2,12,0.1,2.83168
2/13/07,2007,2,13,0.11,3.114848
2/14/07,2007,2,14,0.13,3.681184
2/15/07,2007,2,15,0.12,3.398016
2/16/07,2007,2,16,0.12,3.398016
2/17/07,2007,2,17,0.12,3.398016
